%% logfile from robot Silke (54)
% Silke (54)
%  1    time 2.017 sec
%  2  3  4  5   (mission 0), state 2, entered (thread 1, line 1), events 0x0 (bit-flags)
%  6  7  8 Gyro x,y,z [deg/s]: 0.671387 -0.305176 12.146
%  9 10 Motor velocity ref left, right: 0.0242 0.0174
% 11 12 Wheel velocity [m/s] left, right: 0.0257 -0.0177
% 13 14 15 16 Pose x,y,h,tilt [m,m,rad,rad]: -0.0180718 -0.000191476 -0.00518225 -0.00867923
% 17 .. 37 Edge sensor: left 0.976893 0, right 4.180000 0, values 614 678 779 760 740 730 725 550, white 1, used 1, LEDhigh=0, xb=0 xw=0 xbc=0 xwc=0 lvl=0 lvr=0       whitelevel=[923 1039 1179 1162 1189 1192 1201 920]       blacklevel=[132 155 174 173 174 176 174 137]
8.457 2 1 4 0 -8.392334 2.319336 -39.794922 0.1007 0.2497 0.0719 0.2241 0.1215 -0.0131 0.686338 0.008301 -1.8859 1 4.1800 0  806 973 1142 1163 1204 1249 1260 960  1 1 0 0 0 0 1 20 0 
8.477 2 1 4 0 -6.805420 7.781982 -55.969238 0.0962 0.2652 0.0707 0.2446 0.1237 -0.0113 0.701885 0.007418 -1.9825 1 4.1800 0  815 986 1167 1168 1197 1210 1241 944  1 1 0 0 0 0 1 20 0 
8.497 2 1 4 0 -8.575439 9.643555 -70.190430 0.0911 0.2801 0.0811 0.2659 0.1261 -0.0092 0.722614 0.004554 -1.9441 0 4.1800 0  844 998 1160 1176 1182 1222 1218 914  1 1 0 0 0 0 4 17 0 
8.517 2 1 4 0 -8.026123 15.991211 -83.770752 0.0795 0.2885 0.0635 0.2623 0.1283 -0.0072 0.745934 0.000942 -2.0371 1 2.5616 1  833 995 1162 1144 1164 1183 1182 867  1 1 0 0 0 0 12 13 3 
8.537 2 1 4 0 -7.934570 13.732910 -89.416504 0.0853 0.3143 0.0715 0.2888 0.1308 -0.0048 0.774437 -0.003384 -2.9787 1 1.8028 1  870 994 1146 1150 1143 1139 1122 814  1 1 0 0 1 0 20 2 6 
8.557 2 1 4 0 -9.124756 22.216797 -101.623535 0.0646 0.3136 0.0418 0.3113 0.1332 -0.0024 0.808122 -0.009347 -3.0907 1 1.9376 1  836 981 1133 1117 1118 1100 1067 744  1 1 0 0 1 0 12 10 20 
8.577 2 1 4 0 -8.148193 24.169922 -108.703613 0.0478 0.3168 0.0305 0.3237 0.1355 0.0001 0.841806 -0.016719 -4.1800 0 1.4928 1  848 981 1114 1095 1084 1055 946 677  1 1 0 0 0 0 0 3 20 
8.597 2 1 4 0 -7.110596 22.888184 -114.929199 0.0305 0.3195 0.0169 0.2868 0.1376 0.0026 0.883265 -0.023785 -4.1800 0 1.4755 1  828 945 1088 1070 1044 988 902 614  1 1 0 0 0 0 0 0 20 
8.617 2 1 4 0 -0.671387 25.695801 -121.520996 0.0052 0.3142 0.0092 0.3088 0.1397 0.0052 0.927314 -0.031264 -4.1800 0 1.2851 1  815 954 1069 1018 1032 935 817 563  1 1 0 0 0 0 0 0 20 
8.637 2 1 4 0 3.051758 24.719238 -124.755859 -0.0273 0.3017 0.0060 0.3402 0.1416 0.0078 0.968772 -0.040240 -4.1800 0 1.1051 1  798 944 1042 1011 966 881 763 531  1 1 0 0 0 0 0 0 20 
8.657 2 1 4 0 -5.859375 21.514893 -128.479004 -0.0643 0.2847 0.0044 0.2827 0.1434 0.0105 1.010230 -0.046951 -4.1800 0 1.1876 1  784 888 1027 990 895 842 722 487  1 1 0 0 0 0 0 0 20 
8.677 2 1 4 0 -4.455566 16.693115 -131.164551 -0.0942 0.2748 -0.0293 0.3088 0.1447 0.0128 1.054279 -0.052150 -4.1800 0 0.9909 1  768 928 1018 970 920 820 698 476  1 1 0 0 0 0 0 0 20 
8.697 2 1 4 0 -1.708984 9.918213 -133.941650 -0.1284 0.2606 -0.0538 0.2623 0.1458 0.0147 1.098329 -0.055689 -4.1800 0 1.1866 1  757 874 1005 963 915 807 682 450  1 1 0 0 0 0 0 0 20 
8.717 2 1 4 0 -4.364014 -3.967285 -129.425049 -0.1299 0.2791 -0.0659 0.2711 0.1467 0.0167 1.147560 -0.055109 -4.1800 0 1.0991 1  742 880 1025 971 897 813 684 463  1 1 0 0 0 0 0 0 20 
8.737 2 1 4 0 -5.554199 -6.744385 -128.051758 -0.1333 0.2957 -0.0908 0.3317 0.1476 0.0187 1.196792 -0.052852 -3.6554 1 1.0590 1  720 873 1003 979 926 829 701 514  1 1 0 0 0 0 0 1 20 
8.757 2 1 4 0 -3.814697 1.464844 -135.864258 -0.1640 0.2850 -0.1141 0.2807 0.1483 0.0206 1.243432 -0.050737 -3.3594 1 1.3532 1  697 861 1016 979 943 871 703 478  1 1 0 0 0 0 0 20 20 
8.777 2 1 4 0 -3.906250 1.831055 -150.024414 -0.1857 0.2833 -0.1100 0.2787 0.1487 0.0222 1.295255 -0.049682 -2.8780 1 1.3012 1  672 841 1047 987 965 874 729 484  1 1 0 0 0 0 0 20 20 
8.797 2 1 4 0 -3.631592 -0.915527 -153.930664 -0.1885 0.2945 -0.1185 0.2639 0.1492 0.0239 1.349669 -0.047820 -2.6137 1 1.6035 1  633 817 1003 985 978 936 761 494  1 1 0 0 0 0 0 20 20 
8.817 2 1 4 0 -3.845215 3.662109 -162.597656 -0.1701 0.2989 -0.1490 0.3265 0.1495 0.0255 1.406673 -0.047159 -2.3396 1 1.6092 1  623 777 982 995 992 905 808 513  1 1 0 0 0 0 0 20 20 
8.837 2 1 4 0 -5.676270 9.643555 -165.374756 -0.1658 0.2782 -0.1189 0.3064 0.1497 0.0271 1.463678 -0.048705 -1.8300 1 1.8577 1  605 742 945 1000 1001 973 859 537  1 1 0 0 0 0 0 20 20 
8.857 2 1 4 0 -4.425049 11.108398 -162.414551 -0.1725 0.2315 -0.1273 0.2623 0.1498 0.0285 1.512910 -0.052155 -1.4291 1 1.9654 1  541 691 890 991 993 971 875 576  1 1 0 0 0 0 0 20 20 
8.877 2 1 4 0 -2.593994 10.101318 -157.104492 -0.1998 0.1642 -0.1506 0.2016 0.1499 0.0291 1.562141 -0.056373 -1.0741 1 2.3542 1  553 639 837 938 993 994 944 619  1 1 0 0 0 0 0 20 20 
8.897 2 1 4 0 -1.739502 -13.854980 -127.960205 -0.1686 0.1564 -0.1578 0.2068 0.1499 0.0297 1.611373 -0.055266 -1.0862 1 2.8729 1  490 613 805 904 984 1008 984 661  1 1 0 0 0 0 0 20 20 
8.917 2 1 4 0 -4.211426 -12.908936 -110.992432 -0.1756 0.1094 -0.1723 0.1345 0.1499 0.0299 1.650240 -0.050082 -0.8285 1 3.2743 1  497 607 782 880 987 1028 1006 702  1 1 0 0 0 0 0 20 20 
8.937 2 1 4 0 -2.746582 -14.343262 -93.658447 -0.1820 0.0640 -0.1731 0.1084 0.1499 0.0293 1.683925 -0.044730 -0.7276 1 3.5779 1  488 606 768 869 984 1044 1046 732  1 1 0 0 0 0 0 20 20 
8.957 2 1 4 0 -2.288818 -28.137207 -73.730469 -0.1601 0.0509 -0.1438 0.0743 0.1500 0.0287 1.712427 -0.035894 -0.5583 1 4.1800 0  491 600 750 853 995 1056 1065 764  1 1 0 0 0 0 0 20 13 
8.977 2 1 4 0 -2.105713 -22.277832 -64.666748 -0.1670 0.0150 -0.1442 0.0602 0.1501 0.0279 1.738338 -0.027465 -0.4437 1 4.1800 0  490 618 742 857 983 1069 1108 798  1 1 0 0 0 0 0 20 0 
8.997 2 1 4 0 -2.807617 -36.682129 -50.354004 -0.1446 0.0134 -0.1225 0.0221 0.1503 0.0269 1.756476 -0.018004 -0.3701 1 4.1800 0  493 587 742 849 1010 1095 1113 829  1 1 0 0 0 0 0 20 0 
9.017 2 1 4 0 -3.204346 -27.465820 -41.625977 -0.1421 -0.0041 -0.1048 0.0141 0.1506 0.0255 1.774614 -0.007185 -0.2537 1 4.1800 0  503 619 746 848 1006 1111 1141 821  1 1 0 0 0 0 0 20 0 
9.037 2 1 4 0 -3.265381 -21.697998 -39.245605 -0.1390 -0.0210 -0.1157 0.0080 0.1508 0.0245 1.787570 0.001305 -0.2342 1 4.1800 0  513 595 741 861 1029 1121 1166 866  1 1 0 0 0 0 0 20 0 
9.057 2 1 4 0 -3.204346 -20.965576 -36.651611 -0.1279 -0.0299 -0.1056 0.0056 0.1510 0.0234 1.803117 0.008503 -0.1304 1 4.1800 0  530 610 750 859 1021 1136 1177 880  1 1 0 0 0 0 0 20 0 
9.077 2 1 4 0 -4.058838 -19.226074 -35.552979 -0.1138 -0.0358 -0.1024 0.0044 0.1512 0.0226 1.813481 0.015399 -0.1025 1 4.1800 0  538 611 753 862 1037 1143 1193 912  1 1 0 0 0 0 0 20 0 
9.097 2 1 4 0 -3.387451 -18.768311 -29.724121 -0.1017 -0.0407 -0.0872 -0.0044 0.1515 0.0214 1.823846 0.020873 -0.1013 1 4.1800 0  551 625 746 867 1061 1150 1216 921  1 1 0 0 0 0 0 20 0 
9.117 2 1 4 0 -2.410889 -10.772705 -23.193359 -0.0958 -0.0538 -0.0723 -0.0044 0.1517 0.0208 1.831619 0.026158 -0.0275 1 4.1800 0  560 642 796 877 1025 1172 1228 914  1 1 0 0 0 0 0 20 0 
9.137 2 1 4 0 -1.861572 -10.650635 -12.969971 -0.1012 -0.0462 -0.0486 -0.0068 0.1519 0.0201 1.836802 0.029070 -0.0702 1 4.1800 0  564 653 751 879 1046 1171 1232 948  1 1 0 0 0 0 0 20 0 
9.157 2 1 4 0 -2.441406 -15.625000 -18.463135 -0.0868 -0.0168 -0.0502 -0.0068 0.1521 0.0195 1.844575 0.034226 -0.0631 1 4.1800 0  580 665 772 889 1053 1164 1244 933  1 1 0 0 0 0 0 20 0 
9.177 2 1 4 0 -2.593994 -10.101318 -20.507812 -0.0897 -0.0047 -0.0458 -0.0068 0.1522 0.0189 1.852348 0.037884 -0.0725 1 4.1800 0  588 674 791 897 1058 1211 1250 944  1 1 0 0 0 0 0 20 0 
9.197 2 1 4 0 -2.655029 -16.235352 -19.622803 -0.0707 0.0273 -0.0454 -0.0060 0.1523 0.0185 1.857531 0.041699 -0.0626 1 4.1800 0  600 683 805 904 1062 1201 1264 958  1 1 0 0 0 0 0 20 0 
9.217 2 1 4 0 -2.532959 -17.700195 -17.700195 -0.0617 0.0473 -0.0490 -0.0044 0.1524 0.0181 1.862713 0.045073 -0.0234 1 4.1800 0  618 698 815 906 1069 1211 1270 962  1 1 0 0 0 0 0 20 0 
9.237 2 1 4 0 -1.983643 -11.352539 -13.153076 -0.0381 0.0789 -0.0205 0.0683 0.1523 0.0185 1.873077 0.048896 -0.0514 1 4.1800 0  625 704 820 915 1077 1219 1284 973  1 1 0 0 0 0 0 20 0 
9.257 2 1 4 0 -1.556396 -1.831055 -7.202148 -0.0391 0.0929 -0.0100 0.0293 0.1523 0.0187 1.875669 0.050062 0.0163 1 4.1800 0  657 709 826 892 1080 1221 1245 973  1 1 0 0 0 0 0 20 0 
9.277 2 1 4 0 -1.525879 2.319336 -19.378662 -0.0352 0.0968 -0.0064 0.0671 0.1521 0.0193 1.883442 0.047546 -0.0539 1 4.1800 0  614 700 814 913 1067 1217 1305 974  1 1 0 0 0 0 0 20 0 
9.297 2 1 4 0 -1.922607 4.150391 -21.667480 -0.0206 0.0964 -0.0048 0.0627 0.1519 0.0199 1.891215 0.044827 0.0644 1 4.1800 0  615 693 804 888 1049 1204 1283 978  1 1 0 0 0 0 0 20 0 
9.317 2 1 4 0 -2.197266 3.448486 -22.033691 0.0015 0.0945 -0.0040 0.0743 0.1517 0.0204 1.898989 0.042626 0.1330 1 4.1800 0  616 698 791 875 1039 1195 1270 980  1 1 0 0 0 0 0 20 0 
9.337 2 1 4 0 -2.929688 3.967285 -26.885986 0.0222 0.0851 -0.0032 0.0739 0.1515 0.0210 1.906762 0.040758 0.2014 1 4.1800 0  613 683 777 857 1018 1187 1263 975  1 1 0 0 0 0 0 20 0 
9.357 2 1 4 0 -1.312256 -2.136230 -20.965576 0.0471 0.0780 -0.0028 0.0321 0.1514 0.0214 1.911944 0.039443 0.3539 1 4.1800 0  603 688 776 844 988 1181 1262 976  1 1 0 0 0 0 0 20 0 
9.377 2 1 4 0 -1.647949 -4.760742 -15.869141 0.0882 0.0881 0.0659 0.0695 0.1510 0.0225 1.917127 0.040466 0.2332 1 4.1800 0  597 672 774 844 1006 1172 1268 998  1 1 0 0 0 0 0 20 0 
9.397 2 1 4 0 -2.410889 3.326416 -19.500732 0.0979 0.0867 0.0378 0.0687 0.1506 0.0235 1.919718 0.040732 0.2238 1 4.1800 0  597 642 768 831 990 1177 1275 974  1 1 0 0 0 0 0 20 0 
9.417 2 1 4 0 -0.366211 1.434326 -5.523682 0.1034 0.0773 0.0390 0.0522 0.1504 0.0242 1.919718 0.038091 0.2671 1 4.1800 0  594 654 749 818 991 1161 1270 982  1 1 0 0 0 0 0 20 0 
9.437 2 1 4 0 0.671387 -1.953125 3.295898 0.1212 0.0800 0.0462 0.0418 0.1500 0.0252 1.922309 0.037105 0.2936 1 4.1800 0  586 678 753 813 991 1165 1271 995  1 1 0 0 0 0 0 20 0 
9.457 2 1 4 0 1.159668 2.716064 5.249023 0.1188 0.0687 0.0566 0.0321 0.1497 0.0261 1.919718 0.035658 0.2372 1 4.1800 0  579 659 753 805 1002 1149 1265 988  1 1 0 0 0 0 0 20 0 
9.477 2 1 4 0 1.129150 3.051758 11.932373 0.1133 0.0767 0.0639 0.0550 0.1493 0.0270 1.917127 0.033712 0.2942 1 4.1800 0  569 645 751 802 980 1164 1259 969  1 1 0 0 0 0 0 20 0 
9.497 2 1 4 0 2.105713 -5.706787 19.927979 0.1286 0.1129 0.0755 0.0783 0.1489 0.0282 1.911944 0.033706 0.2767 1 4.1800 0  565 641 737 810 980 1151 1268 996  1 1 0 0 0 0 0 20 0 
9.517 2 1 4 0 1.281738 -0.427246 4.150391 0.1203 0.1263 0.0723 0.1052 0.1485 0.0293 1.911944 0.032123 0.3032 1 4.1800 0  560 638 728 806 971 1143 1259 974  1 1 0 0 0 0 0 20 0 
9.537 2 1 4 0 -0.335693 6.866455 -7.965088 0.1073 0.1033 0.0538 0.0647 0.1480 0.0306 1.909353 0.028373 0.2729 1 4.1800 0  537 634 738 798 962 1126 1241 969  1 1 0 0 0 0 0 20 0 
9.557 2 1 4 0 -1.739502 8.331299 -8.880615 0.1133 0.0926 0.0795 0.0735 0.1474 0.0323 1.911944 0.026854 0.4102 1 4.1800 0  589 637 753 808 950 1160 1254 965  1 1 0 0 0 0 0 20 0 
9.577 2 1 4 0 0.579834 -0.488281 -0.091553 0.1177 0.0811 0.0747 0.0627 0.1470 0.0335 1.911944 0.024609 0.4102 1 4.1800 0  547 639 760 794 941 1114 1228 957  1 1 0 0 0 0 0 20 0 
9.597 2 1 4 0 1.831055 -9.796143 7.293701 0.1294 0.0787 0.0590 0.0325 0.1467 0.0344 1.909353 0.025373 0.4645 1 4.1800 0  567 639 743 787 940 1117 1224 959  1 1 0 0 0 0 0 20 0 
9.617 2 1 4 0 0.976562 1.586914 12.786865 0.1196 0.0669 0.0659 0.0462 0.1462 0.0357 1.906762 0.026151 0.4530 1 4.1800 0  560 649 761 816 939 1120 1237 965  1 1 0 0 0 0 0 20 0 
9.637 2 1 4 0 0.701904 -2.685547 17.028809 0.1404 0.0778 0.0892 0.0872 0.1457 0.0373 1.901580 0.027728 0.4896 1 4.1800 0  581 654 762 791 942 1125 1251 971  1 1 0 0 0 0 0 20 0 
9.657 2 1 4 0 3.570557 -3.082275 23.193359 0.1486 0.0839 0.0908 0.0221 0.1454 0.0382 1.893806 0.027711 0.4739 1 4.1800 0  577 682 770 847 945 1126 1273 974  1 1 0 0 0 0 0 20 0 
9.677 2 1 4 0 2.441406 3.479004 21.697998 0.1533 0.0907 0.1229 0.0345 0.1448 0.0399 1.886033 0.027619 0.4328 1 4.1800 0  570 639 770 800 947 1128 1257 971  1 1 0 0 0 0 0 20 0 
9.697 2 1 4 0 -0.640869 4.974365 13.854980 0.1574 0.0827 0.1169 0.0422 0.1443 0.0415 1.880851 0.026390 0.5340 1 4.1800 0  575 675 768 810 926 1125 1255 975  1 1 0 0 0 0 0 20 0 
9.717 2 1 4 0 3.204346 -2.441406 29.418945 0.1816 0.1009 0.1181 0.1201 0.1437 0.0436 1.873077 0.025241 0.4566 1 4.1800 0  578 639 777 805 941 1126 1266 978  1 1 0 0 0 0 0 20 0 
9.737 2 1 4 0 3.265381 3.356934 29.205322 0.1796 0.0849 0.1357 0.0261 0.1432 0.0451 1.862713 0.022786 0.4943 1 4.1800 0  578 636 782 807 928 1128 1232 984  1 1 0 0 0 0 0 20 0 
9.757 2 1 4 0 3.356934 6.774902 29.663086 0.1827 0.0911 0.1474 0.0562 0.1426 0.0470 1.852348 0.021092 0.3476 1 4.1800 0  584 670 776 808 978 1122 1234 973  1 1 0 0 0 0 0 20 0 
9.777 2 1 4 0 5.340576 2.563477 40.802002 0.2014 0.1127 0.1414 0.1181 0.1420 0.0493 1.841984 0.019548 0.4509 1 4.1800 0  584 650 781 810 950 1121 1235 966  1 1 0 0 0 0 0 20 0 
9.797 2 1 4 0 4.699707 8.422852 34.698486 0.1900 0.0964 0.1530 0.1133 0.1414 0.0515 1.829028 0.014956 0.5510 1 4.1800 0  588 665 774 814 934 1115 1223 941  1 1 0 0 0 0 0 20 0 
9.817 2 1 4 0 3.936768 4.333496 32.287598 0.1987 0.0933 0.1562 0.0313 0.1409 0.0534 1.813481 0.011729 0.5668 1 4.1800 0  592 658 765 820 927 1106 1221 950  1 1 0 0 0 0 0 20 0 
9.837 2 1 4 0 4.608154 15.197754 35.095215 0.1833 0.0781 0.1743 0.0550 0.1403 0.0558 1.803117 0.008702 0.5203 1 4.1800 0  597 677 807 822 949 1119 1211 941  1 1 0 0 0 0 0 20 0 
9.857 2 1 4 0 5.004883 0.274658 36.865234 0.2040 0.0968 0.1940 0.0586 0.1398 0.0579 1.790161 0.005563 0.5210 1 4.1800 0  601 681 793 833 949 1132 1217 942  1 1 0 0 0 0 0 20 0 
9.877 2 1 4 0 4.455566 8.972168 38.787842 0.1872 0.0939 0.1606 0.0651 0.1393 0.0603 1.779797 0.003040 0.4518 1 4.1800 0  593 680 816 839 963 1117 1216 932  1 1 0 0 0 0 0 20 0 
9.897 2 1 4 0 2.288818 11.291504 36.529541 0.1675 0.0962 0.1506 0.0502 0.1389 0.0624 1.766841 -0.001084 0.4469 1 4.1800 0  607 681 809 838 969 1124 1211 931  1 1 0 0 0 0 0 20 0 
9.917 2 1 4 0 2.288818 6.256104 26.306152 0.1660 0.1232 0.1707 0.0924 0.1384 0.0650 1.753885 -0.002200 0.3456 1 4.1800 0  592 681 812 838 980 1123 1214 935  1 1 0 0 0 0 0 20 0 
9.937 2 1 4 0 2.014160 12.023926 15.045166 0.1195 0.1195 0.1277 0.0779 0.1380 0.0670 1.748703 -0.004957 0.3274 1 4.1800 0  607 666 792 842 978 1149 1196 921  1 1 0 0 0 0 0 20 0 
9.957 2 1 4 0 1.495361 5.798340 14.129639 0.0944 0.1224 0.0647 0.1237 0.1377 0.0688 1.751294 -0.006735 0.1826 1 4.1800 0  556 667 784 831 981 1127 1198 916  1 1 0 0 0 0 0 20 0 
9.977 2 1 4 0 2.532959 2.197266 8.697510 0.0664 0.1058 0.0566 0.0932 0.1374 0.0705 1.753885 -0.007458 0.2235 1 4.1800 0  575 657 782 848 982 1127 1197 918  1 1 0 0 0 0 0 20 0 
9.997 2 1 4 0 -1.525879 -13.671875 -6.317139 0.0897 0.1160 0.0759 0.1052 0.1371 0.0719 1.756476 -0.003498 0.2675 1 4.1800 0  596 653 773 841 982 1125 1186 921  1 1 0 0 0 0 0 20 0 
10.017 2 1 4 0 -1.007080 -23.406982 -12.786865 0.1205 0.1269 0.0614 0.0912 0.1369 0.0733 1.759068 0.002608 0.1635 1 4.1800 0  542 647 775 842 978 1126 1210 927  1 1 0 0 0 0 0 20 0 
10.037 2 1 4 0 -1.983643 -13.000488 -25.207520 0.1503 0.1257 0.1080 0.0932 0.1364 0.0755 1.756476 0.009974 0.4099 1 4.1800 0  584 689 781 818 965 1133 1210 937  1 1 0 0 0 0 0 20 0 
10.057 2 1 4 0 -1.831055 -6.256104 -16.906738 0.1657 0.1267 0.1076 0.1297 0.1360 0.0778 1.756476 0.013942 0.3472 1 4.1800 0  564 664 770 844 963 1128 1237 940  1 1 0 0 0 0 0 20 0 
10.077 2 1 4 0 0.274658 1.190186 -6.835938 0.1470 0.0880 0.1237 0.0924 0.1357 0.0796 1.753885 0.012722 0.3499 1 4.1800 0  552 635 746 811 956 1111 1228 943  1 1 0 0 0 0 0 20 0 
10.097 2 1 4 0 -0.854492 -7.019043 6.439209 0.1506 0.0716 0.1108 0.0269 0.1354 0.0810 1.746112 0.011696 0.4376 1 4.1800 0  534 636 724 793 926 1106 1204 926  1 1 0 0 0 0 0 20 0 
10.117 2 1 4 0 0.488281 -10.772705 20.812988 0.1685 0.0695 0.1169 0.0888 0.1351 0.0830 1.746112 0.014217 0.3978 1 4.1800 0  526 624 724 787 930 1116 1211 931  1 1 0 0 0 0 0 20 0 
10.137 2 1 4 0 3.265381 -13.977051 30.517578 0.1994 0.1094 0.1566 0.0369 0.1348 0.0848 1.733156 0.017938 0.1830 1 4.1800 0  522 610 706 788 976 1121 1221 966  1 1 0 0 0 0 0 20 0 
10.157 2 1 4 0 4.882812 -9.307861 45.288086 0.2216 0.1406 0.1619 0.1193 0.1343 0.0873 1.730565 0.020735 0.2310 1 4.1800 0  515 596 719 792 956 1143 1232 959  1 1 0 0 0 0 0 20 0 
10.177 2 1 4 0 4.730225 4.272461 41.351318 0.1983 0.1503 0.1715 0.0876 0.1340 0.0895 1.717609 0.018393 0.2375 1 4.1800 0  509 599 710 795 949 1130 1234 950  1 1 0 0 0 0 0 20 0 
10.197 2 1 4 0 1.922607 14.038086 20.538330 0.1750 0.1640 0.1586 0.1285 0.1336 0.0927 1.707245 0.014649 0.1984 1 4.1800 0  504 596 691 792 955 1134 1224 953  1 1 0 0 0 0 0 20 0 
10.217 2 1 4 0 1.220703 18.463135 4.516602 0.1618 0.1638 0.1406 0.1161 0.1332 0.0955 1.702063 0.010023 0.1477 1 4.1800 0  481 579 711 787 950 1126 1223 936  1 1 0 0 0 0 0 20 0 
10.238 2 1 4 0 1.068115 12.084961 -3.448486 0.1854 0.1814 0.1687 0.1490 0.1328 0.0987 1.702063 0.005917 0.2210 1 4.1800 0  497 577 676 773 949 1121 1216 930  1 1 0 0 0 0 0 20 0 
